No.,Time,Source,Destination,Protocol,Length,Info
211,10.157069,140.82.114.3,100.86.73.172,TLSv1.3,1490,Continuation Data
212,10.157069,140.82.114.3,100.86.73.172,TLSv1.3,1490,Continuation Data
213,10.157118,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 210#1] 57644  >  443 [ACK] Seq=10413 Ack=291611 Win=132096 Len=0 SLE=293047 SRE=300227
214,10.157198,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 210#2] 57644  >  443 [ACK] Seq=10413 Ack=291611 Win=132096 Len=0 SLE=293047 SRE=301663
215,10.166571,140.82.114.3,100.86.73.172,TLSv1.3,5798,Continuation Data
216,10.166678,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 210#3] 57644  >  443 [ACK] Seq=10413 Ack=291611 Win=132096 Len=0 SLE=293047 SRE=307407
217,10.167589,140.82.114.3,100.86.73.172,TLSv1.3,914,Continuation Data
218,10.167641,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 210#4] 57644  >  443 [ACK] Seq=10413 Ack=291611 Win=132096 Len=0 SLE=293047 SRE=308267
219,10.167968,140.82.114.3,100.86.73.172,TLSv1.3,1490,"[TCP Fast Retransmission] , Continuation Data"
220,10.168073,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=10413 Ack=308267 Win=132096 Len=0
221,10.336112,100.86.73.172,140.82.114.3,TLSv1.3,1520,Application Data
222,10.347405,140.82.114.3,100.86.73.172,TCP,56,443  >  57644 [ACK] Seq=308267 Ack=11879 Win=116736 Len=0
223,10.579022,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
224,10.57941,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
225,10.579513,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=312575 Win=132096 Len=0
226,10.57999,140.82.114.3,100.86.73.172,TLSv1.3,5798,"Application Data, Application Data, Application Data, Application Data"
227,10.580083,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=318319 Win=132096 Len=0
228,10.580622,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
229,10.58069,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=319755 Win=132096 Len=0
230,10.590259,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
231,10.590863,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
232,10.590968,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=324063 Win=132096 Len=0
233,10.591212,140.82.114.3,100.86.73.172,TLSv1.3,5798,"Application Data, Application Data, Application Data, Application Data, Application Data"
234,10.591304,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=329807 Win=132096 Len=0
235,10.592587,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
236,10.592673,100.86.73.172,140.82.114.3,TCP,54,57644  >  443 [ACK] Seq=11879 Ack=332679 Win=132096 Len=0
237,10.60158,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
