No.,Time,Source,Destination,Protocol,Length,Info
89,3.339886,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 79#6] 62473  >  443 [ACK] Seq=3901 Ack=152870 Win=132096 Len=0 SLE=154306 SRE=180440
90,3.340209,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
91,3.340263,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 79#7] 62473  >  443 [ACK] Seq=3901 Ack=152870 Win=132096 Len=0 SLE=154306 SRE=183312
92,3.340541,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
93,3.340541,140.82.114.3,100.86.73.172,TLSv1.3,110,Application Data
94,3.340586,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 79#8] 62473  >  443 [ACK] Seq=3901 Ack=152870 Win=132096 Len=0 SLE=154306 SRE=184748
95,3.340666,100.86.73.172,140.82.114.3,TCP,66,[TCP Dup ACK 79#9] 62473  >  443 [ACK] Seq=3901 Ack=152870 Win=132096 Len=0 SLE=154306 SRE=184804
96,3.342382,140.82.114.3,100.86.73.172,TLSv1.3,1490,"[TCP Fast Retransmission] , Application Data"
97,3.342547,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=3901 Ack=184804 Win=132096 Len=0
98,3.749187,100.86.73.172,140.82.114.3,TLSv1.3,1374,Application Data
99,3.749292,100.86.73.172,140.82.114.3,TLSv1.3,282,Application Data
100,3.759167,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=184804 Ack=5221 Win=78848 Len=0
101,3.759469,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=184804 Ack=5449 Win=81920 Len=0
102,3.789756,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
103,3.790162,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
104,3.790162,140.82.114.3,100.86.73.172,TLSv1.3,1407,"Application Data, Application Data"
105,3.790201,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=5449 Ack=189029 Win=132096 Len=0
106,3.927398,100.86.73.172,140.82.114.3,TLSv1.3,721,Application Data
107,3.98382,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=189029 Ack=6116 Win=84992 Len=0
108,3.996332,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
109,3.997991,140.82.114.3,100.86.73.172,TLSv1.3,18722,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
110,3.997991,140.82.114.3,100.86.73.172,TLSv1.3,944,"Application Data, Application Data"
111,3.997991,140.82.114.3,100.86.73.172,TLSv1.3,8670,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
112,3.998135,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=6116 Ack=218639 Win=132096 Len=0
113,3.998366,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
114,3.998366,140.82.114.3,100.86.73.172,TLSv1.3,249,Application Data
115,3.99842,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=6116 Ack=220270 Win=132096 Len=0
116,4.121758,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
117,4.122211,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
118,4.122247,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=6116 Ack=224578 Win=132096 Len=0
119,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,15850,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
120,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,916,"Application Data, Application Data"
121,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,11542,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
122,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,229,Application Data
123,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
124,4.124194,140.82.114.3,100.86.73.172,TCP,2926,"[TCP Previous segment not captured] 443  >  62473 [ACK] Seq=255771 Ack=6116 Win=84992 Len=2872 [TCP segment of a reassembled PDU], Application Data"
125,4.124194,140.82.114.3,100.86.73.172,TLSv1.3,2926,"[TCP Previous segment not captured] , Continuation Data"
126,4.124276,100.86.73.172,140.82.114.3,TCP,66,62473  >  443 [ACK] Seq=6116 Ack=254335 Win=132096 Len=0 SLE=255771 SRE=258643
127,4.124307,100.86.73.172,140.82.114.3,TCP,74,[TCP Dup ACK 126#1] 62473  >  443 [ACK] Seq=6116 Ack=254335 Win=132096 Len=0 SLE=260079 SRE=262951 SLE=255771 SRE=258643
128,4.124929,140.82.114.3,100.86.73.172,TLSv1.3,1490,Continuation Data
129,4.124929,140.82.114.3,100.86.73.172,TLSv1.3,955,Continuation Data
130,4.124949,100.86.73.172,140.82.114.3,TCP,74,[TCP Dup ACK 126#2] 62473  >  443 [ACK] Seq=6116 Ack=254335 Win=132096 Len=0 SLE=260079 SRE=264387 SLE=255771 SRE=258643
131,4.124977,100.86.73.172,140.82.114.3,TCP,74,[TCP Dup ACK 126#3] 62473  >  443 [ACK] Seq=6116 Ack=254335 Win=132096 Len=0 SLE=260079 SRE=265288 SLE=255771 SRE=258643
132,4.135994,140.82.114.3,100.86.73.172,TLSv1.3,1490,"[TCP Fast Retransmission] , Application Data"
133,4.135994,140.82.114.3,100.86.73.172,TCP,1490,[TCP Out-Of-Order] 443  >  62473 [ACK] Seq=258643 Ack=6116 Win=84992 Len=1436
134,4.136044,100.86.73.172,140.82.114.3,TCP,66,62473  >  443 [ACK] Seq=6116 Ack=258643 Win=132096 Len=0 SLE=260079 SRE=265288
135,4.136099,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=6116 Ack=265288 Win=132096 Len=0
136,4.323783,100.86.73.172,140.82.114.3,TLSv1.3,776,Application Data
137,4.32484,100.86.73.172,140.82.114.3,TLSv1.3,903,Application Data
138,4.324914,100.86.73.172,140.82.114.3,TLSv1.3,198,Application Data
139,4.324963,100.86.73.172,140.82.114.3,TLSv1.3,198,Application Data
140,4.32501,100.86.73.172,140.82.114.3,TLSv1.3,205,Application Data
141,4.333888,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=265288 Ack=6838 Win=88064 Len=0
142,4.334795,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=265288 Ack=7687 Win=90112 Len=0
143,4.335148,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=265288 Ack=7831 Win=93184 Len=0
144,4.335576,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=265288 Ack=8126 Win=99328 Len=0
145,4.389682,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
146,4.390682,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
147,4.390682,140.82.114.3,100.86.73.172,TLSv1.3,1483,"Application Data, Application Data"
148,4.390682,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
149,4.390746,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=272461 Win=132096 Len=0
150,4.391236,140.82.114.3,100.86.73.172,TLSv1.3,1483,"Application Data, Application Data"
151,4.391236,140.82.114.3,100.86.73.172,TLSv1.3,4362,"Application Data, Application Data, Application Data"
152,4.391296,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=278198 Win=132096 Len=0
153,4.39184,140.82.114.3,100.86.73.172,TLSv1.3,65,Application Data
154,4.391873,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=278209 Win=132096 Len=0
155,4.398173,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
156,4.398644,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
157,4.398644,140.82.114.3,100.86.73.172,TLSv1.3,1481,"Application Data, Application Data"
158,4.398691,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=282508 Win=132096 Len=0
159,4.428971,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
160,4.429016,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=283944 Win=132096 Len=0
161,4.429627,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
162,4.429627,140.82.114.3,100.86.73.172,TLSv1.3,1481,"Application Data, Application Data"
163,4.429669,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8126 Ack=286807 Win=132096 Len=0
164,6.177232,100.86.73.172,140.82.114.3,TLSv1.3,684,Application Data
165,6.187439,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=286807 Ack=8756 Win=102400 Len=0
166,6.275684,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
167,6.275684,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
168,6.275684,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
169,6.275827,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8756 Ack=291115 Win=132096 Len=0
170,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
171,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
172,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
173,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
174,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
175,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
176,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
177,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
178,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
179,6.278707,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
180,6.27899,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8756 Ack=305475 Win=132096 Len=0
181,6.279333,140.82.114.3,100.86.73.172,TLSv1.3,210,Application Data
182,6.279384,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=8756 Ack=305631 Win=131840 Len=0
183,6.282114,100.86.73.172,140.82.114.3,TLSv1.3,89,Application Data
184,6.292691,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=305631 Ack=8791 Win=102400 Len=0
185,6.394923,100.86.73.172,140.82.114.3,TLSv1.3,755,Application Data
186,6.409772,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=305631 Ack=9492 Win=104448 Len=0
187,6.473353,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
188,6.47357,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
189,6.473626,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=9492 Ack=309939 Win=132096 Len=0
190,6.474031,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
191,6.474031,140.82.114.3,100.86.73.172,TLSv1.3,1218,Application Data
192,6.474074,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=9492 Ack=312539 Win=132096 Len=0
193,7.400261,100.86.73.172,140.82.114.3,TLSv1.3,758,Application Data
194,7.410794,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=312539 Ack=10196 Win=107520 Len=0
195,7.730432,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
196,7.731131,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
197,7.731192,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=316847 Win=132096 Len=0
198,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,15850,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
199,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,950,"Application Data, Application Data"
200,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,15850,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
201,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,915,Application Data
202,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,15850,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
203,7.733728,140.82.114.3,100.86.73.172,TLSv1.3,915,Application Data
204,7.733868,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=366853 Win=132096 Len=0
205,7.735221,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
206,7.735264,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=368289 Win=132096 Len=0
207,7.745064,140.82.114.3,100.86.73.172,TLSv1.3,1490,"Application Data, Application Data"
208,7.745429,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
209,7.745483,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=371161 Win=132096 Len=0
210,7.745921,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
211,7.745971,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=374033 Win=132096 Len=0
212,7.7471,140.82.114.3,100.86.73.172,TLSv1.3,8670,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
213,7.747165,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=382649 Win=132096 Len=0
214,7.751608,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
215,7.751608,140.82.114.3,100.86.73.172,TLSv1.3,899,Application Data
216,7.751676,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=10196 Ack=384930 Win=132096 Len=0
217,8.039668,100.86.73.172,140.82.114.3,TLSv1.3,1435,Application Data
218,8.041466,100.86.73.172,140.82.114.3,TLSv1.3,264,Application Data
219,8.051158,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=384930 Ack=11577 Win=110592 Len=0
220,8.053255,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=384930 Ack=11787 Win=113664 Len=0
221,8.084443,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
222,8.084904,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
223,8.084904,140.82.114.3,100.86.73.172,TLSv1.3,1397,"Application Data, Application Data"
224,8.084939,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=11787 Ack=389145 Win=132096 Len=0
225,8.462312,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
226,8.46434,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
227,8.46434,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
228,8.46434,140.82.114.3,100.86.73.172,TLSv1.3,15850,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
229,8.46434,140.82.114.3,100.86.73.172,TLSv1.3,942,"Application Data, Application Data"
230,8.46434,140.82.114.3,100.86.73.172,TLSv1.3,5798,"Application Data, Application Data, Application Data, Application Data"
231,8.464539,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=11787 Ack=415881 Win=132096 Len=0
232,8.46479,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
233,8.464859,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=11787 Ack=418753 Win=132096 Len=0
234,8.46509,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
235,8.46509,140.82.114.3,100.86.73.172,TLSv1.3,103,Application Data
236,8.465161,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=11787 Ack=420238 Win=132096 Len=0
237,12.899393,100.86.73.172,140.82.114.3,TLSv1.3,714,Application Data
238,12.956616,140.82.114.3,100.86.73.172,TCP,56,443  >  62473 [ACK] Seq=420238 Ack=12447 Win=116736 Len=0
239,13.088914,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
240,13.089451,140.82.114.3,100.86.73.172,TLSv1.3,2926,"Application Data, Application Data"
241,13.089546,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=12447 Ack=424546 Win=132096 Len=0
242,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
243,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
244,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
245,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
246,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
247,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
248,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
249,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
250,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
251,13.092834,140.82.114.3,100.86.73.172,TLSv1.3,1490,Application Data
252,13.093181,100.86.73.172,140.82.114.3,TCP,54,62473  >  443 [ACK] Seq=12447 Ack=438906 Win=132096 Len=0
