"No.","Time","Source","Destination","Protocol","Length","Info"
"77","573.583905","128.239.29.10","100.86.87.79","TCP","66","443  >  58986 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"78","573.584005","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"79","573.584263","100.86.87.79","128.239.29.10","TLSv1.3","571","Client Hello (SNI=wm.edu)"
"80","573.586042","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [ACK] Seq=1 Ack=518 Win=15117 Len=0"
"81","573.588166","128.239.29.10","100.86.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"82","573.588166","128.239.29.10","100.86.87.79","TCP","2974","443  >  58986 [ACK] Seq=1461 Ack=518 Win=15117 Len=2920 [TCP segment of a reassembled PDU]"
"83","573.588248","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=518 Ack=4381 Win=65536 Len=0"
"84","573.590611","128.239.29.10","100.86.87.79","TCP","1514","443  >  58986 [ACK] Seq=4381 Ack=518 Win=15117 Len=1460 [TCP segment of a reassembled PDU]"
"85","573.590611","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"86","573.590680","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=518 Ack=6298 Win=65536 Len=0"
"87","573.590877","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"88","573.591030","100.86.87.79","128.239.29.10","TLSv1.3","1427","Application Data"
"89","573.592337","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [ACK] Seq=6298 Ack=598 Win=15197 Len=0"
"90","573.592462","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [ACK] Seq=6298 Ack=1971 Win=16570 Len=0"
"91","573.593237","128.239.29.10","100.86.87.79","TLSv1.3","506","Application Data"
"92","573.641174","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=1971 Ack=6750 Win=65024 Len=0"
"93","573.797135","100.86.87.79","128.239.29.10","TLSv1.3","1375","Application Data"
"94","573.798468","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [ACK] Seq=6750 Ack=3292 Win=17891 Len=0"
"95","573.798990","128.239.29.10","100.86.87.79","TLSv1.3","505","Application Data"
"96","573.799021","100.86.87.79","128.239.29.10","TCP","66","58987  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"97","573.800341","128.239.29.10","100.86.87.79","TCP","66","443  >  58987 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"98","573.800438","100.86.87.79","128.239.29.10","TCP","54","58987  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"99","573.800693","100.86.87.79","128.239.29.10","TLSv1.3","612","Client Hello (SNI=wm.edu)"
"100","573.802538","128.239.29.10","100.86.87.79","TCP","56","443  >  58987 [ACK] Seq=1 Ack=559 Win=15158 Len=0"
"101","573.804833","128.239.29.10","100.86.87.79","TLSv1.3","4434","Server Hello, Change Cipher Spec, Application Data"
"102","573.804900","100.86.87.79","128.239.29.10","TCP","54","58987  >  443 [ACK] Seq=559 Ack=4381 Win=65536 Len=0"
"103","573.807518","128.239.29.10","100.86.87.79","TCP","1514","443  >  58987 [ACK] Seq=4381 Ack=559 Win=15158 Len=1460 [TCP segment of a reassembled PDU]"
"104","573.807518","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"105","573.807560","100.86.87.79","128.239.29.10","TCP","54","58987  >  443 [ACK] Seq=559 Ack=6298 Win=65536 Len=0"
"106","573.807769","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"107","573.809510","128.239.29.10","100.86.87.79","TCP","56","443  >  58987 [ACK] Seq=6298 Ack=639 Win=15238 Len=0"
"108","573.845565","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=3292 Ack=7201 Win=64768 Len=0"
"109","588.803727","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [FIN, ACK] Seq=7201 Ack=3292 Win=17891 Len=0"
"110","588.803800","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [ACK] Seq=3292 Ack=7202 Win=64768 Len=0"
"111","618.809976","100.86.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 58987  >  443 [ACK] Seq=638 Ack=6298 Win=65536 Len=1"
"112","618.812043","128.239.29.10","100.86.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  58987 [ACK] Seq=6298 Ack=639 Win=15238 Len=0"
"113","620.428222","100.86.87.79","128.239.29.10","TCP","54","58986  >  443 [FIN, ACK] Seq=3292 Ack=7202 Win=64768 Len=0"
"114","620.431405","128.239.29.10","100.86.87.79","TCP","56","443  >  58986 [ACK] Seq=7202 Ack=3293 Win=17891 Len=0"
"115","643.301247","100.86.87.79","128.239.29.10","TCP","54","58987  >  443 [FIN, ACK] Seq=639 Ack=6298 Win=65536 Len=0"
"116","643.304240","128.239.29.10","100.86.87.79","TCP","56","443  >  58987 [ACK] Seq=6298 Ack=640 Win=15238 Len=0"
"117","643.304240","128.239.29.10","100.86.87.79","TCP","56","443  >  58987 [FIN, ACK] Seq=6298 Ack=640 Win=15238 Len=0"
"118","643.304330","100.86.87.79","128.239.29.10","TCP","54","58987  >  443 [ACK] Seq=640 Ack=6299 Win=65536 Len=0"
"119","647.468836","100.86.87.79","128.239.29.10","TCP","66","59011  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"120","647.471169","128.239.29.10","100.86.87.79","TCP","66","443  >  59011 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"121","647.471294","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"122","647.471721","100.86.87.79","128.239.29.10","TLSv1.3","644","Client Hello (SNI=wm.edu)"
"123","647.473334","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [ACK] Seq=1 Ack=591 Win=15190 Len=0"
"124","647.474714","128.239.29.10","100.86.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"125","647.477123","128.239.29.10","100.86.87.79","TCP","1514","443  >  59011 [ACK] Seq=1461 Ack=591 Win=15190 Len=1460 [TCP segment of a reassembled PDU]"
"126","647.477123","128.239.29.10","100.86.87.79","TCP","1514","443  >  59011 [ACK] Seq=2921 Ack=591 Win=15190 Len=1460 [TCP segment of a reassembled PDU]"
"127","647.477204","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=591 Ack=4381 Win=65536 Len=0"
"128","647.479654","128.239.29.10","100.86.87.79","TCP","1514","443  >  59011 [ACK] Seq=4381 Ack=591 Win=15190 Len=1460 [TCP segment of a reassembled PDU]"
"129","647.479654","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"130","647.479750","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=591 Ack=6298 Win=65536 Len=0"
"131","647.480007","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"132","647.480174","100.86.87.79","128.239.29.10","TLSv1.3","1428","Application Data"
"133","647.481797","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [ACK] Seq=6298 Ack=671 Win=15270 Len=0"
"134","647.481942","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [ACK] Seq=6298 Ack=2045 Win=16644 Len=0"
"135","647.483271","128.239.29.10","100.86.87.79","TLSv1.3","506","Application Data"
"136","647.524708","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=2045 Ack=6750 Win=65024 Len=0"
"137","649.051338","100.86.87.79","128.239.29.10","TLSv1.3","1376","Application Data"
"138","649.052775","100.86.87.79","128.239.29.10","TCP","66","59012  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"139","649.053719","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [ACK] Seq=6750 Ack=3367 Win=17966 Len=0"
"140","649.055225","128.239.29.10","100.86.87.79","TLSv1.3","505","Application Data"
"141","649.055225","128.239.29.10","100.86.87.79","TCP","66","443  >  59012 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"142","649.055364","100.86.87.79","128.239.29.10","TCP","54","59012  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"143","649.055580","100.86.87.79","128.239.29.10","TLSv1.3","612","Client Hello (SNI=wm.edu)"
"144","649.058185","128.239.29.10","100.86.87.79","TCP","56","443  >  59012 [ACK] Seq=1 Ack=559 Win=15158 Len=0"
"145","649.061610","128.239.29.10","100.86.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"146","649.061610","128.239.29.10","100.86.87.79","TCP","1514","443  >  59012 [ACK] Seq=1461 Ack=559 Win=15158 Len=1460 [TCP segment of a reassembled PDU]"
"147","649.061610","128.239.29.10","100.86.87.79","TCP","1514","443  >  59012 [ACK] Seq=2921 Ack=559 Win=15158 Len=1460 [TCP segment of a reassembled PDU]"
"148","649.061756","100.86.87.79","128.239.29.10","TCP","54","59012  >  443 [ACK] Seq=559 Ack=4381 Win=65536 Len=0"
"149","649.064206","128.239.29.10","100.86.87.79","TCP","1514","443  >  59012 [ACK] Seq=4381 Ack=559 Win=15158 Len=1460 [TCP segment of a reassembled PDU]"
"150","649.064206","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"151","649.064280","100.86.87.79","128.239.29.10","TCP","54","59012  >  443 [ACK] Seq=559 Ack=6298 Win=65536 Len=0"
"152","649.064512","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"153","649.067531","128.239.29.10","100.86.87.79","TCP","56","443  >  59012 [ACK] Seq=6298 Ack=639 Win=15238 Len=0"
"154","649.103701","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=3367 Ack=7201 Win=64768 Len=0"
"155","664.068209","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [FIN, ACK] Seq=7201 Ack=3367 Win=17966 Len=0"
"156","664.068245","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [ACK] Seq=3367 Ack=7202 Win=64768 Len=0"
"157","678.499686","100.86.87.79","128.239.29.10","TCP","54","59011  >  443 [FIN, ACK] Seq=3367 Ack=7202 Win=64768 Len=0"
"158","678.502052","128.239.29.10","100.86.87.79","TCP","56","443  >  59011 [ACK] Seq=7202 Ack=3368 Win=17966 Len=0"
"159","694.068532","100.86.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 59012  >  443 [ACK] Seq=638 Ack=6298 Win=65536 Len=1"
"160","694.069694","128.239.29.10","100.86.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  59012 [ACK] Seq=6298 Ack=639 Win=15238 Len=0"
"161","713.062312","100.86.87.79","128.239.29.10","TCP","54","59012  >  443 [FIN, ACK] Seq=639 Ack=6298 Win=65536 Len=0"
"162","713.065205","128.239.29.10","100.86.87.79","TCP","56","443  >  59012 [ACK] Seq=6298 Ack=640 Win=15238 Len=0"
"163","713.065348","128.239.29.10","100.86.87.79","TCP","56","443  >  59012 [FIN, ACK] Seq=6298 Ack=640 Win=15238 Len=0"
"164","713.065434","100.86.87.79","128.239.29.10","TCP","54","59012  >  443 [ACK] Seq=640 Ack=6299 Win=65536 Len=0"
"165","864.960193","100.86.87.79","128.239.29.10","TCP","66","59075  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"166","865.081339","128.239.29.10","100.86.87.79","TCP","66","443  >  59075 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"167","865.081442","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"168","865.081860","100.86.87.79","128.239.29.10","TLSv1.3","644","Client Hello (SNI=wm.edu)"
"169","865.085075","128.239.29.10","100.86.87.79","TCP","56","443  >  59075 [ACK] Seq=1 Ack=591 Win=15190 Len=0"
"170","865.086575","128.239.29.10","100.86.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"171","865.087089","128.239.29.10","100.86.87.79","TCP","2974","443  >  59075 [ACK] Seq=1461 Ack=591 Win=15190 Len=2920 [TCP segment of a reassembled PDU]"
"172","865.087131","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=591 Ack=4381 Win=65536 Len=0"
"173","865.088045","128.239.29.10","100.86.87.79","TCP","1514","443  >  59075 [ACK] Seq=4381 Ack=591 Win=15190 Len=1460 [TCP segment of a reassembled PDU]"
"174","865.088045","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"175","865.088099","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=591 Ack=6298 Win=65536 Len=0"
"176","865.088340","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"177","865.088430","100.86.87.79","128.239.29.10","TLSv1.3","1428","Application Data"
"178","865.091591","128.239.29.10","100.86.87.79","TCP","56","443  >  59075 [ACK] Seq=6298 Ack=2045 Win=16644 Len=0"
"179","865.092626","128.239.29.10","100.86.87.79","TLSv1.3","506","Application Data"
"180","865.135838","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=2045 Ack=6750 Win=65024 Len=0"
"181","869.542645","100.86.87.79","128.239.29.10","TLSv1.3","1376","Application Data"
"182","869.543569","100.86.87.79","128.239.29.10","TCP","66","59077  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"183","869.547509","128.239.29.10","100.86.87.79","TCP","56","443  >  59075 [ACK] Seq=6750 Ack=3367 Win=17966 Len=0"
"184","869.547509","128.239.29.10","100.86.87.79","TCP","66","443  >  59077 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"185","869.547656","100.86.87.79","128.239.29.10","TCP","54","59077  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"186","869.547916","100.86.87.79","128.239.29.10","TLSv1.3","580","Client Hello (SNI=wm.edu)"
"187","869.549108","128.239.29.10","100.86.87.79","TLSv1.3","505","Application Data"
"188","869.552450","128.239.29.10","100.86.87.79","TCP","56","443  >  59077 [ACK] Seq=1 Ack=527 Win=15126 Len=0"
"189","869.556278","128.239.29.10","100.86.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"190","869.556278","128.239.29.10","100.86.87.79","TCP","1514","443  >  59077 [ACK] Seq=1461 Ack=527 Win=15126 Len=1460 [TCP segment of a reassembled PDU]"
"191","869.556278","128.239.29.10","100.86.87.79","TCP","1514","443  >  59077 [ACK] Seq=2921 Ack=527 Win=15126 Len=1460 [TCP segment of a reassembled PDU]"
"192","869.556456","100.86.87.79","128.239.29.10","TCP","54","59077  >  443 [ACK] Seq=527 Ack=4381 Win=65536 Len=0"
"193","869.559009","128.239.29.10","100.86.87.79","TCP","1514","443  >  59077 [ACK] Seq=4381 Ack=527 Win=15126 Len=1460 [TCP segment of a reassembled PDU]"
"194","869.559009","128.239.29.10","100.86.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"195","869.559043","100.86.87.79","128.239.29.10","TCP","54","59077  >  443 [ACK] Seq=527 Ack=6298 Win=65536 Len=0"
"196","869.559297","100.86.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"197","869.562105","128.239.29.10","100.86.87.79","TCP","56","443  >  59077 [ACK] Seq=6298 Ack=607 Win=15206 Len=0"
"198","869.597040","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=3367 Ack=7201 Win=64768 Len=0"
"199","884.563607","128.239.29.10","100.86.87.79","TCP","56","443  >  59075 [FIN, ACK] Seq=7201 Ack=3367 Win=17966 Len=0"
"200","884.563771","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [ACK] Seq=3367 Ack=7202 Win=64768 Len=0"
"201","886.746441","100.86.87.79","128.239.29.10","TCP","54","59075  >  443 [FIN, ACK] Seq=3367 Ack=7202 Win=64768 Len=0"
"202","886.748773","128.239.29.10","100.86.87.79","TCP","56","443  >  59075 [ACK] Seq=7202 Ack=3368 Win=17966 Len=0"
"203","914.569736","100.86.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 59077  >  443 [ACK] Seq=606 Ack=6298 Win=65536 Len=1"
"204","914.571155","128.239.29.10","100.86.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  59077 [ACK] Seq=6298 Ack=607 Win=15206 Len=0"
"205","929.796163","100.86.87.79","128.239.29.10","TCP","54","59077  >  443 [FIN, ACK] Seq=607 Ack=6298 Win=65536 Len=0"
"206","929.800194","128.239.29.10","100.86.87.79","TCP","56","443  >  59077 [ACK] Seq=6298 Ack=608 Win=15206 Len=0"
"207","929.800322","128.239.29.10","100.86.87.79","TCP","56","443  >  59077 [FIN, ACK] Seq=6298 Ack=608 Win=15206 Len=0"
"208","929.800355","100.86.87.79","128.239.29.10","TCP","54","59077  >  443 [ACK] Seq=608 Ack=6299 Win=65536 Len=0"
