"No.","Time","Source","Destination","Protocol","Length","Info"
"83","3394.020237","100.85.87.79","128.239.29.10","TCP","66","59251  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"84","3394.022639","128.239.29.10","100.85.87.79","TCP","56","443  >  59245 [ACK] Seq=6750 Ack=6483 Win=21082 Len=0"
"85","3394.023374","128.239.29.10","100.85.87.79","TLSv1.3","505","Application Data"
"86","3394.028440","128.239.29.10","100.85.87.79","TCP","66","443  >  59251 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"87","3394.028813","100.85.87.79","128.239.29.10","TCP","54","59251  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"88","3394.029743","100.85.87.79","128.239.29.10","TLSv1.3","1834","Client Hello (SNI=wm.edu)"
"89","3394.032294","128.239.29.10","100.85.87.79","TCP","56","443  >  59251 [ACK] Seq=1 Ack=1781 Win=16380 Len=0"
"90","3394.035284","128.239.29.10","100.85.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"91","3394.035284","128.239.29.10","100.85.87.79","TCP","1514","443  >  59251 [ACK] Seq=1461 Ack=1781 Win=16380 Len=1460 [TCP segment of a reassembled PDU]"
"92","3394.035450","100.85.87.79","128.239.29.10","TCP","54","59251  >  443 [ACK] Seq=1781 Ack=2921 Win=131328 Len=0"
"93","3394.038665","128.239.29.10","100.85.87.79","TCP","1514","443  >  59251 [ACK] Seq=2921 Ack=1781 Win=16380 Len=1460 [TCP segment of a reassembled PDU]"
"94","3394.038665","128.239.29.10","100.85.87.79","TCP","1514","443  >  59251 [ACK] Seq=4381 Ack=1781 Win=16380 Len=1460 [TCP segment of a reassembled PDU]"
"95","3394.038665","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"96","3394.038767","100.85.87.79","128.239.29.10","TCP","54","59251  >  443 [ACK] Seq=1781 Ack=6298 Win=131328 Len=0"
"97","3394.039212","100.85.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"98","3394.041341","128.239.29.10","100.85.87.79","TCP","56","443  >  59251 [ACK] Seq=6298 Ack=1861 Win=16460 Len=0"
"99","3394.073747","100.85.87.79","128.239.29.10","TCP","54","59245  >  443 [ACK] Seq=6483 Ack=7201 Win=130304 Len=0"
"100","3409.177987","128.239.29.10","100.85.87.79","TCP","56","443  >  59245 [FIN, ACK] Seq=7201 Ack=6483 Win=21082 Len=0"
"101","3409.178193","100.85.87.79","128.239.29.10","TCP","54","59245  >  443 [ACK] Seq=6483 Ack=7202 Win=130304 Len=0"
"102","3409.394944","100.85.87.79","128.239.29.10","TCP","54","59245  >  443 [FIN, ACK] Seq=6483 Ack=7202 Win=130304 Len=0"
"103","3409.398939","128.239.29.10","100.85.87.79","TCP","56","443  >  59245 [ACK] Seq=7202 Ack=6484 Win=21082 Len=0"
"104","3439.042134","100.85.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 59251  >  443 [ACK] Seq=1860 Ack=6298 Win=131328 Len=1"
"105","3439.045340","128.239.29.10","100.85.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  59251 [ACK] Seq=6298 Ack=1861 Win=16460 Len=0"
"106","3458.062643","100.85.87.79","128.239.29.10","TCP","54","59251  >  443 [FIN, ACK] Seq=1861 Ack=6298 Win=131328 Len=0"
"107","3458.065094","128.239.29.10","100.85.87.79","TCP","56","443  >  59251 [ACK] Seq=6298 Ack=1862 Win=16460 Len=0"
"108","3458.065094","128.239.29.10","100.85.87.79","TCP","56","443  >  59251 [FIN, ACK] Seq=6298 Ack=1862 Win=16460 Len=0"
"109","3458.065226","100.85.87.79","128.239.29.10","TCP","54","59251  >  443 [ACK] Seq=1862 Ack=6299 Win=131328 Len=0"
"110","6525.443449","100.85.87.79","128.239.29.10","TCP","66","59953  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"111","6525.451477","128.239.29.10","100.85.87.79","TCP","66","443  >  59953 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"112","6525.451600","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"113","6525.452020","100.85.87.79","128.239.29.10","TLSv1.3","1834","Client Hello (SNI=wm.edu)"
"114","6525.454459","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [ACK] Seq=1 Ack=1781 Win=16380 Len=0"
"115","6525.456050","128.239.29.10","100.85.87.79","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"116","6525.456126","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=1781 Ack=2921 Win=131328 Len=0"
"117","6525.456658","128.239.29.10","100.85.87.79","TCP","2974","443  >  59953 [ACK] Seq=2921 Ack=1781 Win=16380 Len=2920 [TCP segment of a reassembled PDU]"
"118","6525.456658","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"119","6525.456725","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=1781 Ack=6298 Win=131328 Len=0"
"120","6525.457850","100.85.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"121","6525.458000","100.85.87.79","128.239.29.10","TLSv1.3","2325","Application Data"
"122","6525.464666","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [ACK] Seq=6298 Ack=1861 Win=16460 Len=0"
"123","6525.464666","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [ACK] Seq=6298 Ack=4132 Win=18731 Len=0"
"124","6525.465077","128.239.29.10","100.85.87.79","TLSv1.3","506","Application Data"
"125","6525.517010","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=4132 Ack=6750 Win=130816 Len=0"
"126","6525.890025","100.85.87.79","128.239.29.10","TLSv1.3","2273","Application Data"
"127","6525.890992","100.85.87.79","128.239.29.10","TCP","66","59956  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"128","6525.892477","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [ACK] Seq=6750 Ack=6351 Win=20950 Len=0"
"129","6525.893401","128.239.29.10","100.85.87.79","TLSv1.3","505","Application Data"
"130","6525.893401","128.239.29.10","100.85.87.79","TCP","66","443  >  59956 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"131","6525.893635","100.85.87.79","128.239.29.10","TCP","54","59956  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"132","6525.894143","100.85.87.79","128.239.29.10","TLSv1.3","1770","Client Hello (SNI=wm.edu)"
"133","6525.895999","128.239.29.10","100.85.87.79","TCP","56","443  >  59956 [ACK] Seq=1 Ack=1717 Win=16316 Len=0"
"134","6525.900218","128.239.29.10","100.85.87.79","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"135","6525.900285","100.85.87.79","128.239.29.10","TCP","54","59956  >  443 [ACK] Seq=1717 Ack=2921 Win=131328 Len=0"
"136","6525.901582","128.239.29.10","100.85.87.79","TCP","1514","443  >  59956 [ACK] Seq=2921 Ack=1717 Win=16316 Len=1460 [TCP segment of a reassembled PDU]"
"137","6525.901582","128.239.29.10","100.85.87.79","TCP","1514","443  >  59956 [ACK] Seq=4381 Ack=1717 Win=16316 Len=1460 [TCP segment of a reassembled PDU]"
"138","6525.901582","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"139","6525.901663","100.85.87.79","128.239.29.10","TCP","54","59956  >  443 [ACK] Seq=1717 Ack=5841 Win=131328 Len=0"
"140","6525.901909","100.85.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"141","6525.903554","128.239.29.10","100.85.87.79","TCP","56","443  >  59956 [ACK] Seq=6298 Ack=1797 Win=16396 Len=0"
"142","6525.947064","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=6351 Ack=7201 Win=130304 Len=0"
"143","6540.907814","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [FIN, ACK] Seq=7201 Ack=6351 Win=20950 Len=0"
"144","6540.907871","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [ACK] Seq=6351 Ack=7202 Win=130304 Len=0"
"145","6570.913061","100.85.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 59956  >  443 [ACK] Seq=1796 Ack=6298 Win=130816 Len=1"
"146","6570.914847","128.239.29.10","100.85.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  59956 [ACK] Seq=6298 Ack=1797 Win=16396 Len=0"
"147","6570.960796","100.85.87.79","128.239.29.10","TCP","54","59953  >  443 [FIN, ACK] Seq=6351 Ack=7202 Win=130304 Len=0"
"148","6570.962654","128.239.29.10","100.85.87.79","TCP","56","443  >  59953 [ACK] Seq=7202 Ack=6352 Win=20950 Len=0"
"149","6595.456357","100.85.87.79","128.239.29.10","TCP","54","59956  >  443 [FIN, ACK] Seq=1797 Ack=6298 Win=130816 Len=0"
"150","6595.457842","128.239.29.10","100.85.87.79","TCP","56","443  >  59956 [ACK] Seq=6298 Ack=1798 Win=16396 Len=0"
"151","6595.457891","128.239.29.10","100.85.87.79","TCP","56","443  >  59956 [FIN, ACK] Seq=6298 Ack=1798 Win=16396 Len=0"
"152","6595.457923","100.85.87.79","128.239.29.10","TCP","54","59956  >  443 [ACK] Seq=1798 Ack=6299 Win=130816 Len=0"
"153","7123.365958","100.85.87.79","128.239.29.10","TCP","66","60076  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"154","7123.372812","128.239.29.10","100.85.87.79","TCP","66","443  >  60076 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"155","7123.372926","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"156","7123.373315","100.85.87.79","128.239.29.10","TLSv1.3","1866","Client Hello (SNI=wm.edu)"
"157","7123.375438","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [ACK] Seq=1 Ack=1813 Win=16412 Len=0"
"158","7123.377578","128.239.29.10","100.85.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"159","7123.377578","128.239.29.10","100.85.87.79","TCP","1514","443  >  60076 [ACK] Seq=1461 Ack=1813 Win=16412 Len=1460 [TCP segment of a reassembled PDU]"
"160","7123.377665","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=1813 Ack=2921 Win=131328 Len=0"
"161","7123.379562","128.239.29.10","100.85.87.79","TCP","1514","443  >  60076 [ACK] Seq=2921 Ack=1813 Win=16412 Len=1460 [TCP segment of a reassembled PDU]"
"162","7123.379562","128.239.29.10","100.85.87.79","TCP","1514","443  >  60076 [ACK] Seq=4381 Ack=1813 Win=16412 Len=1460 [TCP segment of a reassembled PDU]"
"163","7123.379562","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"164","7123.379651","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=1813 Ack=6298 Win=131328 Len=0"
"165","7123.379826","100.85.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"166","7123.379994","100.85.87.79","128.239.29.10","TLSv1.3","2565","Application Data"
"167","7123.383019","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [ACK] Seq=6298 Ack=3353 Win=17952 Len=0"
"168","7123.383019","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [ACK] Seq=6298 Ack=4404 Win=19003 Len=0"
"169","7123.384989","128.239.29.10","100.85.87.79","TLSv1.3","506","Application Data"
"170","7123.426043","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=4404 Ack=6750 Win=130816 Len=0"
"171","7126.465617","100.85.87.79","128.239.29.10","TLSv1.3","2513","Application Data"
"172","7126.467728","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [ACK] Seq=6750 Ack=6863 Win=21462 Len=0"
"173","7126.467842","100.85.87.79","128.239.29.10","TCP","66","60084  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"174","7126.469980","128.239.29.10","100.85.87.79","TLSv1.3","505","Application Data"
"175","7126.470783","128.239.29.10","100.85.87.79","TCP","66","443  >  60084 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"176","7126.470904","100.85.87.79","128.239.29.10","TCP","54","60084  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"177","7126.471354","100.85.87.79","128.239.29.10","TLSv1.3","1866","Client Hello (SNI=wm.edu)"
"178","7126.474146","128.239.29.10","100.85.87.79","TCP","56","443  >  60084 [ACK] Seq=1 Ack=1813 Win=16412 Len=0"
"179","7126.474738","128.239.29.10","100.85.87.79","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"180","7126.474977","128.239.29.10","100.85.87.79","TCP","1514","443  >  60084 [ACK] Seq=1461 Ack=1813 Win=16412 Len=1460 [TCP segment of a reassembled PDU]"
"181","7126.475014","100.85.87.79","128.239.29.10","TCP","54","60084  >  443 [ACK] Seq=1813 Ack=2921 Win=131328 Len=0"
"182","7126.475439","128.239.29.10","100.85.87.79","TCP","2974","443  >  60084 [ACK] Seq=2921 Ack=1813 Win=16412 Len=2920 [TCP segment of a reassembled PDU]"
"183","7126.475439","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"184","7126.475491","100.85.87.79","128.239.29.10","TCP","54","60084  >  443 [ACK] Seq=1813 Ack=6298 Win=131328 Len=0"
"185","7126.475698","100.85.87.79","128.239.29.10","TLSv1.3","134","Change Cipher Spec, Application Data"
"186","7126.477676","128.239.29.10","100.85.87.79","TCP","56","443  >  60084 [ACK] Seq=6298 Ack=1893 Win=16492 Len=0"
"187","7126.509801","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=6863 Ack=7201 Win=130304 Len=0"
"188","7141.479841","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [FIN, ACK] Seq=7201 Ack=6863 Win=21462 Len=0"
"189","7141.479891","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [ACK] Seq=6863 Ack=7202 Win=130304 Len=0"
"190","7141.714308","100.85.87.79","128.239.29.10","TCP","54","60076  >  443 [FIN, ACK] Seq=6863 Ack=7202 Win=130304 Len=0"
"191","7141.716833","128.239.29.10","100.85.87.79","TCP","56","443  >  60076 [ACK] Seq=7202 Ack=6864 Win=21462 Len=0"
"192","7171.484419","100.85.87.79","128.239.29.10","TCP","55","[TCP Keep-Alive] 60084  >  443 [ACK] Seq=1892 Ack=6298 Win=131328 Len=1"
"193","7171.486176","128.239.29.10","100.85.87.79","TCP","56","[TCP Keep-Alive ACK] 443  >  60084 [ACK] Seq=6298 Ack=1893 Win=16492 Len=0"
"194","7179.192906","100.85.87.79","128.239.29.10","TLSv1.3","2544","Application Data"
"195","7179.200094","128.239.29.10","100.85.87.79","TCP","56","443  >  60084 [ACK] Seq=6298 Ack=4383 Win=18982 Len=0"
"196","7179.201167","128.239.29.10","100.85.87.79","TLSv1.3","506","Application Data"
"197","7179.245151","100.85.87.79","128.239.29.10","TCP","54","60084  >  443 [ACK] Seq=4383 Ack=6750 Win=130816 Len=0"
"198","7181.109695","100.85.87.79","128.239.29.10","TLSv1.3","2492","Application Data"
"199","7181.111620","100.85.87.79","128.239.29.10","TCP","66","60101  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"200","7181.112430","128.239.29.10","100.85.87.79","TCP","56","443  >  60084 [ACK] Seq=6750 Ack=6821 Win=21420 Len=0"
"201","7181.113134","128.239.29.10","100.85.87.79","TLSv1.3","505","Application Data"
"202","7181.113209","128.239.29.10","100.85.87.79","TCP","66","443  >  60101 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=1 SACK_PERM"
"203","7181.113294","100.85.87.79","128.239.29.10","TCP","54","60101  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"204","7181.113650","100.85.87.79","128.239.29.10","TLSv1.3","1802","Client Hello (SNI=wm.edu)"
"205","7181.116414","128.239.29.10","100.85.87.79","TCP","56","443  >  60101 [ACK] Seq=1 Ack=1749 Win=16348 Len=0"
"206","7181.117507","128.239.29.10","100.85.87.79","TLSv1.3","5894","Server Hello, Change Cipher Spec, Application Data"
"207","7181.117507","128.239.29.10","100.85.87.79","TLSv1.3","511","Application Data, Application Data, Application Data"
"208","7181.117590","100.85.87.79","128.239.29.10","TCP","54","60101  >  443 [ACK] Seq=1749 Ack=5841 Win=131328 Len=0"
