No.,Time,Source,Destination,Protocol,Length,Info,label
17,0.300911,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=10890 Win=1026 Len=0,0
18,0.301356,52.3.144.142,192.168.1.31,TLSv1.2,1198,Application Data,0
19,0.301367,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=12034 Win=1022 Len=0,0
20,0.30194,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=12034 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
21,0.301958,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=13494 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
22,0.301964,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=14954 Win=1026 Len=0,0
23,0.302424,52.3.144.142,192.168.1.31,TLSv1.2,1254,Application Data,0
24,0.302424,52.3.144.142,192.168.1.31,TLSv1.2,253,Application Data,0
25,0.302433,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=16353 Win=1021 Len=0,0
26,0.30338,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=16353 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
27,0.303861,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=17813 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
28,0.303861,52.3.144.142,192.168.1.31,TLSv1.2,249,Application Data,0
29,0.303873,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=19468 Win=1026 Len=0,0
30,0.304603,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=19468 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
31,0.304627,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=20928 Win=1026 Len=0,0
32,0.305075,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=20928 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
33,0.305075,52.3.144.142,192.168.1.31,TLSv1.2,913,Application Data,0
34,0.305102,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=23247 Win=1026 Len=0,0
35,0.305282,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=23247 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
36,0.305282,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=24707 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
37,0.305282,52.3.144.142,192.168.1.31,TLSv1.2,1100,Application Data,0
38,0.305296,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=27213 Win=1026 Len=0,0
39,0.306845,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=27213 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
40,0.306845,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=28673 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
41,0.306845,52.3.144.142,192.168.1.31,TLSv1.2,442,Application Data,0
42,0.306867,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=30521 Win=1026 Len=0,0
43,0.307496,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=30521 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
44,0.307951,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=31981 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
45,0.307951,52.3.144.142,192.168.1.31,TLSv1.2,122,Application Data,0
46,0.307951,52.3.144.142,192.168.1.31,TLSv1.2,459,Application Data,0
47,0.307971,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=104 Ack=33914 Win=1026 Len=0,0
48,0.308426,192.168.1.31,52.3.144.142,TLSv1.2,89,Application Data,0
49,0.310107,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=33914 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
50,0.310127,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=35374 Win=1026 Len=0,0
51,0.310568,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=35374 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
52,0.310576,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=36834 Win=1026 Len=0,0
53,0.310588,52.3.144.142,192.168.1.31,TCP,1514,"443  >  56483 [PSH, ACK] Seq=36834 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU]",0
54,0.310591,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=38294 Win=1026 Len=0,0
55,0.310958,52.3.144.142,192.168.1.31,TLSv1.2,234,Application Data,0
56,0.310961,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=38474 Win=1025 Len=0,0
57,0.310982,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=38474 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
58,0.310985,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=39934 Win=1026 Len=0,0
59,0.310995,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=39934 Ack=104 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
60,0.310995,52.3.144.142,192.168.1.31,TLSv1.2,434,Application Data,0
61,0.311,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=139 Ack=41774 Win=1026 Len=0,0
62,0.364615,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=139 Win=68 Len=0,0
63,0.73206,192.168.1.31,52.3.144.142,TLSv1.2,601,Application Data,0
64,0.732086,192.168.1.31,52.3.144.142,TLSv1.2,1499,Application Data,0
65,0.747747,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=686 Win=68 Len=0,0
66,0.753846,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=2131 Win=68 Len=0,0
67,0.950213,192.168.1.31,52.3.144.142,TLSv1.2,354,Application Data,0
68,0.95024,192.168.1.31,52.3.144.142,TLSv1.2,273,Application Data,0
69,0.966048,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=2431 Win=68 Len=0,0
70,0.966081,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=2650 Win=68 Len=0,0
71,0.98444,192.168.1.31,52.3.144.142,TLSv1.2,147,Application Data,0
72,1.000155,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=41774 Ack=2743 Win=68 Len=0,0
73,1.000155,52.3.144.142,192.168.1.31,TLSv1.2,401,Application Data,0
74,1.017869,52.3.144.142,192.168.1.31,TLSv1.2,474,Application Data,0
75,1.017887,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=42541 Win=1023 Len=0,0
76,1.271168,52.3.144.142,192.168.1.31,TLSv1.2,300,Application Data,0
77,1.27122,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=42787 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
78,1.271229,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=44247 Win=1026 Len=0,0
79,1.271708,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=44247 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
80,1.27172,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=45707 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
81,1.271724,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=47167 Win=1026 Len=0,0
82,1.271735,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=47167 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
83,1.271735,52.3.144.142,192.168.1.31,TLSv1.2,1009,Application Data,0
84,1.271741,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=49582 Win=1026 Len=0,0
85,1.271763,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=49582 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
86,1.272089,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=51042 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
87,1.272089,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=52502 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
88,1.2721,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=53962 Win=1026 Len=0,0
89,1.272114,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=53962 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
90,1.272114,52.3.144.142,192.168.1.31,TLSv1.2,60,Application Data,0
91,1.272118,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=55427 Win=1026 Len=0,0
92,1.27275,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=55427 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
93,1.272754,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=56887 Win=1026 Len=0,0
94,1.272779,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=56887 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
95,1.272779,52.3.144.142,192.168.1.31,TLSv1.2,462,Application Data,0
96,1.272785,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=58755 Win=1026 Len=0,0
97,1.273193,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=58755 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
98,1.273663,52.3.144.142,192.168.1.31,TLSv1.2,1216,Application Data,0
99,1.273663,52.3.144.142,192.168.1.31,TLSv1.2,95,Application Data,0
100,1.273671,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=61418 Win=1026 Len=0,0
101,1.275359,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=61418 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
102,1.275367,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=62878 Win=1026 Len=0,0
103,1.275379,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=62878 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
104,1.275379,52.3.144.142,192.168.1.31,TLSv1.2,827,Application Data,0
105,1.275385,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=65111 Win=1026 Len=0,0
106,1.276198,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=65111 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
107,1.276657,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=66571 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
108,1.276657,52.3.144.142,192.168.1.31,TLSv1.2,889,Application Data,0
109,1.276664,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=68866 Win=1026 Len=0,0
110,1.276685,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=68866 Ack=2743 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
111,1.27669,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=70326 Win=1026 Len=0,0
112,1.276905,52.3.144.142,192.168.1.31,TLSv1.2,98,Application Data,0
113,1.321947,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2743 Ack=70370 Win=1026 Len=0,0
114,2.865456,192.168.1.31,52.3.144.142,TLSv1.2,122,Application Data,0
115,2.894408,52.3.144.142,192.168.1.31,TLSv1.2,287,Application Data,0
116,2.895071,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=70603 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
117,2.895085,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2811 Ack=72063 Win=1026 Len=0,0
118,2.895582,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=72063 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
119,2.895582,52.3.144.142,192.168.1.31,TLSv1.2,1514,Application Data,0
120,2.895582,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=74983 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
121,2.895582,52.3.144.142,192.168.1.31,TLSv1.2,783,Application Data,0
122,2.895595,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2811 Ack=77172 Win=1026 Len=0,0
123,2.896881,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=77172 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
124,2.896881,52.3.144.142,192.168.1.31,TLSv1.2,178,Application Data,0
125,2.896891,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2811 Ack=78756 Win=1026 Len=0,0
126,2.89699,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=78756 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
127,2.897434,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=80216 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
128,2.897434,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=81676 Ack=2811 Win=68 Len=1460 [TCP segment of a reassembled PDU],0
129,2.897434,52.3.144.142,192.168.1.31,TLSv1.2,819,Application Data,0
130,2.897434,52.3.144.142,192.168.1.31,TLSv1.2,170,Application Data,0
131,2.897447,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2811 Ack=84017 Win=1026 Len=0,0
132,2.898816,52.3.144.142,192.168.1.31,TLSv1.2,292,Application Data,0
133,2.898824,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=2811 Ack=84255 Win=1025 Len=0,0
134,3.045474,192.168.1.31,52.3.144.142,TLSv1.2,374,Application Data,0
135,3.045496,192.168.1.31,52.3.144.142,TLSv1.2,742,Application Data,0
136,3.062113,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84255 Ack=3819 Win=68 Len=0,0
137,3.06238,192.168.1.31,52.3.144.142,TLSv1.2,349,Application Data,0
138,3.062405,192.168.1.31,52.3.144.142,TLSv1.2,209,Application Data,0
139,3.078494,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84255 Ack=4269 Win=68 Len=0,0
140,3.119309,52.3.144.142,192.168.1.31,TLSv1.2,311,Application Data,0
141,3.144188,192.168.1.31,52.3.144.142,TLSv1.2,350,Application Data,0
142,3.144215,192.168.1.31,52.3.144.142,TLSv1.2,1354,Application Data,0
143,3.163873,52.3.144.142,192.168.1.31,TLSv1.2,431,Application Data,0
144,3.204601,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=5865 Win=68 Len=0,0
145,3.219153,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=5865 Ack=84889 Win=1023 Len=0,0
146,3.253597,192.168.1.31,52.3.144.142,TLSv1.2,350,Application Data,0
147,3.253616,192.168.1.31,52.3.144.142,TLSv1.2,1194,Application Data,0
148,3.274576,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=6161 Win=68 Len=0,0
149,3.274576,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=7301 Win=68 Len=0,0
150,3.324046,192.168.1.31,52.3.144.142,TLSv1.2,245,Application Data,0
151,3.324073,192.168.1.31,52.3.144.142,TLSv1.2,9757,Application Data,0
152,3.336542,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=7492 Win=68 Len=0,0
153,3.342665,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=8952 Win=68 Len=0,0
154,3.342665,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=13332 Win=68 Len=0,0
155,3.342665,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=84889 Ack=17195 Win=103 Len=0,0
156,3.360224,52.3.144.142,192.168.1.31,TLSv1.2,1189,Application Data,0
157,3.364072,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=86024 Ack=17195 Win=103 Len=1460 [TCP segment of a reassembled PDU],0
158,3.364072,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=87484 Ack=17195 Win=103 Len=1460 [TCP segment of a reassembled PDU],0
159,3.364101,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=17195 Ack=88944 Win=1026 Len=0,0
160,3.365286,52.3.144.142,192.168.1.31,TLSv1.2,866,Application Data,0
161,3.365311,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=17195 Ack=89756 Win=1023 Len=0,0
162,4.164741,192.168.1.31,52.3.144.142,TLSv1.2,263,Application Data,0
163,4.164772,192.168.1.31,52.3.144.142,TLSv1.2,16460,Application Data,0
164,4.164791,192.168.1.31,52.3.144.142,TLSv1.2,8118,Application Data,0
165,4.180729,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=89756 Ack=18864 Win=144 Len=0,0
166,4.185656,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=89756 Ack=29084 Win=214 Len=0,0
167,4.185679,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=89756 Ack=33810 Win=249 Len=0,0
168,4.185679,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=89756 Ack=38190 Win=290 Len=0,0
169,4.186564,52.3.144.142,192.168.1.31,TCP,60,443  >  56483 [ACK] Seq=89756 Ack=41874 Win=325 Len=0,0
170,4.279167,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=89756 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
171,4.279199,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=91216 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
172,4.279209,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=92676 Win=1026 Len=0,0
173,4.27964,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=92676 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
174,4.279671,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=94136 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
175,4.279671,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=95596 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
176,4.279671,52.3.144.142,192.168.1.31,TCP,1514,"443  >  56483 [PSH, ACK] Seq=97056 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU]",0
177,4.279682,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=98516 Win=1026 Len=0,0
178,4.279695,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=98516 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
179,4.280333,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=99976 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
180,4.280333,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=101436 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
181,4.280333,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=102896 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
182,4.280333,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=104356 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
183,4.280333,52.3.144.142,192.168.1.31,TLSv1.2,1514,Application Data,0
184,4.280345,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=107276 Win=1026 Len=0,0
185,4.280528,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=107276 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
186,4.28054,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=108736 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
187,4.280544,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=110196 Win=1026 Len=0,0
188,4.281212,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=110196 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
189,4.281212,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=111656 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
190,4.281212,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=113116 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
191,4.281212,52.3.144.142,192.168.1.31,TCP,1514,"443  >  56483 [PSH, ACK] Seq=114576 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU]",0
192,4.281231,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=116036 Win=1026 Len=0,0
193,4.281518,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=116036 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
194,4.281518,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=117496 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
195,4.281528,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=118956 Win=1026 Len=0,0
196,4.282098,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=118956 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
197,4.282098,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=120416 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
198,4.282098,52.3.144.142,192.168.1.31,TLSv1.2,1514,Application Data,0
199,4.282098,52.3.144.142,192.168.1.31,TCP,1514,"443  >  56483 [PSH, ACK] Seq=123336 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU]",0
200,4.282113,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=124796 Win=1026 Len=0,0
201,4.282431,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=124796 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
202,4.282868,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=126256 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
203,4.282879,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=127716 Win=1026 Len=0,0
204,4.282905,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=127716 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
205,4.282905,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=129176 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
206,4.282905,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=130636 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
207,4.282913,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=132096 Win=1026 Len=0,0
208,4.282927,52.3.144.142,192.168.1.31,TCP,1514,"443  >  56483 [PSH, ACK] Seq=132096 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU]",0
209,4.282932,192.168.1.31,52.3.144.142,TCP,54,56483  >  443 [ACK] Seq=41874 Ack=133556 Win=1026 Len=0,0
210,4.283263,52.3.144.142,192.168.1.31,TCP,1514,443  >  56483 [ACK] Seq=133556 Ack=41874 Win=325 Len=1460 [TCP segment of a reassembled PDU],0
