No.,Time,Source,Destination,Protocol,Length,Info,label
20,0.349517,104.244.42.65,100.86.100.45,TLSv1.3,1356,Application Data,2
21,0.349617,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=8016 Win=127040 Len=0 TSval=1029917059 TSecr=3617605083,2
22,0.349706,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=8016 Win=131072 Len=0 TSval=1029917059 TSecr=3617605083,2
23,0.351197,104.244.42.65,100.86.100.45,TLSv1.3,127,Application Data,2
24,0.351198,104.244.42.65,100.86.100.45,TLSv1.3,190,Application Data,2
25,0.351198,104.244.42.65,100.86.100.45,TLSv1.3,161,Application Data,2
26,0.351199,104.244.42.65,100.86.100.45,TLSv1.3,118,Application Data,2
27,0.351199,104.244.42.65,100.86.100.45,TLSv1.3,156,"Application Data, Application Data",2
28,0.351199,104.244.42.65,100.86.100.45,TLSv1.3,113,Application Data,2
29,0.35129,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=8485 Win=130560 Len=0 TSval=1029917061 TSecr=3617605084,2
30,0.376537,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",2
31,0.376636,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=9833 Win=129664 Len=0 TSval=1029917086 TSecr=3617605111,2
32,0.376887,104.244.42.65,100.86.100.45,TLSv1.3,590,"Application Data, Application Data",2
33,0.376908,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=10357 Win=130496 Len=0 TSval=1029917086 TSecr=3617605111,2
34,0.44416,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data",2
35,0.444161,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=11705 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917059 [TCP segment of a reassembled PDU]",2
36,0.444241,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=13053 Win=128320 Len=0 TSval=1029917153 TSecr=3617605179,2
37,0.444279,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=13053 Win=131072 Len=0 TSval=1029917153 TSecr=3617605179,2
38,0.444542,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data, Application Data, Application Data",2
39,0.444543,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data, Application Data, Application Data",2
40,0.444544,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data",2
41,0.444544,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data",2
42,0.444578,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=18445 Win=125632 Len=0 TSval=1029917153 TSecr=3617605179,2
43,0.444595,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=18445 Win=131072 Len=0 TSval=1029917154 TSecr=3617605179,2
44,0.444924,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=18445 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU],2
45,0.444925,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=19793 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU]",2
46,0.444948,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=21141 Win=128320 Len=0 TSval=1029917154 TSecr=3617605179,2
47,0.44499,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=21141 Win=131072 Len=0 TSval=1029917154 TSecr=3617605179,2
48,0.446576,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
49,0.446577,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=22489 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU]",2
50,0.446578,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
51,0.446578,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=25185 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU]",2
52,0.446579,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
53,0.446579,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=27881 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU]",2
54,0.44658,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=29229 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU],2
55,0.44658,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
56,0.446581,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=31925 Ack=1616 Win=69376 Len=1348 TSval=3617605179 TSecr=1029917061 [TCP segment of a reassembled PDU],2
57,0.446582,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
58,0.446666,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=34621 Win=117568 Len=0 TSval=1029917156 TSecr=3617605179,2
59,0.44673,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=34621 Win=131072 Len=0 TSval=1029917156 TSecr=3617605179,2
60,0.470985,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=34621 Ack=1616 Win=69376 Len=1348 TSval=3617605204 TSecr=1029917086 [TCP segment of a reassembled PDU],2
61,0.470986,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
62,0.471116,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=37317 Win=128320 Len=0 TSval=1029917181 TSecr=3617605204,2
63,0.471171,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=37317 Win=131072 Len=0 TSval=1029917181 TSecr=3617605204,2
64,0.472618,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=37317 Ack=1616 Win=69376 Len=1348 TSval=3617605206 TSecr=1029917086 [TCP segment of a reassembled PDU],2
65,0.472723,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=38665 Win=129664 Len=0 TSval=1029917182 TSecr=3617605206,2
66,0.473371,104.244.42.65,100.86.100.45,TLSv1.3,1414,"Application Data, Application Data, Application Data, Application Data",2
67,0.473423,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=40013 Win=129664 Len=0 TSval=1029917182 TSecr=3617605206,2
68,0.538027,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
69,0.538028,104.244.42.65,100.86.100.45,TLSv1.3,1414,"[TCP Previous segment not captured] , Continuation Data",2
70,0.538128,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=41361 Win=129664 Len=0 TSval=1029917248 TSecr=3617605273,2
71,0.538171,100.86.100.45,104.244.42.65,TCP,78,[TCP Dup ACK 70#1] 61715  >  443 [ACK] Seq=1616 Ack=41361 Win=129664 Len=0 TSval=1029917248 TSecr=3617605273 SLE=42709 SRE=44057,2
72,0.538427,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
73,0.538428,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=45405 Ack=1616 Win=69376 Len=1348 TSval=3617605273 TSecr=1029917154,2
74,0.538452,100.86.100.45,104.244.42.65,TCP,78,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=41361 Win=131072 Len=0 TSval=1029917248 TSecr=3617605273 SLE=42709 SRE=46753,2
75,0.538873,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
76,0.538874,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
77,0.538899,100.86.100.45,104.244.42.65,TCP,78,[TCP Dup ACK 70#2] 61715  >  443 [ACK] Seq=1616 Ack=41361 Win=131072 Len=0 TSval=1029917248 TSecr=3617605273 SLE=42709 SRE=49449,2
78,0.540138,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
79,0.540139,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
80,0.540139,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
81,0.54014,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
82,0.54014,104.244.42.65,100.86.100.45,TLSv1.3,1414,Continuation Data,2
83,0.540141,104.244.42.65,100.86.100.45,TLSv1.3,1013,Continuation Data,2
84,0.540228,100.86.100.45,104.244.42.65,TCP,78,[TCP Dup ACK 70#3] 61715  >  443 [ACK] Seq=1616 Ack=41361 Win=131072 Len=0 TSval=1029917250 TSecr=3617605273 SLE=42709 SRE=57136,2
85,0.632755,104.244.42.65,100.86.100.45,TCP,1414,[TCP Out-Of-Order] 443  >  61715 [ACK] Seq=41361 Ack=1616 Win=69376 Len=1348 TSval=3617605367 TSecr=1029917248,2
86,0.632872,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=1616 Ack=57136 Win=115264 Len=0 TSval=1029917343 TSecr=3617605367,2
87,0.633015,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=1616 Ack=57136 Win=131072 Len=0 TSval=1029917343 TSecr=3617605367,2
88,0.777976,100.86.100.45,104.244.42.65,TLSv1.3,686,Application Data,2
89,0.871267,104.244.42.65,100.86.100.45,TCP,66,443  >  61715 [ACK] Seq=57136 Ack=2236 Win=71168 Len=0 TSval=3617605606 TSecr=1029917488,2
90,0.877858,100.86.100.45,104.244.42.65,TLSv1.3,138,Application Data,2
91,0.889981,100.86.100.45,104.244.42.65,TLSv1.3,278,Application Data,2
92,0.890019,100.86.100.45,104.244.42.65,TCP,1414,61715  >  443 [ACK] Seq=2520 Ack=57136 Win=131072 Len=1348 TSval=1029917600 TSecr=3617605606 [TCP segment of a reassembled PDU],2
93,0.890025,100.86.100.45,104.244.42.65,TLSv1.3,369,Application Data,2
94,0.892253,104.244.42.65,100.86.100.45,TLSv1.3,418,Application Data,2
95,0.892333,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=4171 Ack=57488 Win=130688 Len=0 TSval=1029917602 TSecr=3617605627,2
96,0.922496,100.86.100.45,104.244.42.65,TLSv1.3,253,Application Data,2
97,0.987501,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=57488 Ack=2308 Win=71168 Len=1348 TSval=3617605717 TSecr=1029917587 [TCP segment of a reassembled PDU],2
98,0.987502,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=58836 Ack=2308 Win=71168 Len=1348 TSval=3617605717 TSecr=1029917587 [TCP segment of a reassembled PDU]",2
99,0.987502,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=60184 Ack=2308 Win=71168 Len=1348 TSval=3617605717 TSecr=1029917587 [TCP segment of a reassembled PDU],2
100,0.987503,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=61532 Ack=2308 Win=71168 Len=1348 TSval=3617605717 TSecr=1029917587 [TCP segment of a reassembled PDU]",2
101,0.987503,104.244.42.65,100.86.100.45,TLSv1.3,821,Application Data,2
102,0.987504,104.244.42.65,100.86.100.45,TCP,66,443  >  61715 [ACK] Seq=63635 Ack=4171 Win=76288 Len=0 TSval=3617605718 TSecr=1029917600,2
103,0.987614,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=4358 Ack=63635 Win=124864 Len=0 TSval=1029917697 TSecr=3617605717,2
104,0.987715,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=4358 Ack=63635 Win=131072 Len=0 TSval=1029917697 TSecr=3617605718,2
105,1.027995,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=63635 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
106,1.027996,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=64983 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
107,1.027997,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=66331 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
108,1.028063,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=4358 Ack=67679 Win=126976 Len=0 TSval=1029917738 TSecr=3617605763,2
109,1.028149,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=4358 Ack=67679 Win=131072 Len=0 TSval=1029917738 TSecr=3617605763,2
110,1.028378,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=67679 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
111,1.028379,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=69027 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
112,1.028404,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=4358 Ack=70375 Win=128320 Len=0 TSval=1029917738 TSecr=3617605763,2
113,1.028448,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=4358 Ack=70375 Win=131072 Len=0 TSval=1029917738 TSecr=3617605763,2
114,1.029802,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=70375 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
115,1.029803,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=71723 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
116,1.029804,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=73071 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
117,1.029805,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=74419 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
118,1.029806,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=75767 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
119,1.029806,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=77115 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU],2
120,1.029807,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=78463 Ack=4358 Win=78848 Len=1348 TSval=3617605763 TSecr=1029917632 [TCP segment of a reassembled PDU]",2
121,1.029808,104.244.42.65,100.86.100.45,TLSv1.3,1260,"Application Data, Application Data",2
122,1.029942,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=4358 Ack=81005 Win=120384 Len=0 TSval=1029917740 TSecr=3617605763,2
123,1.032208,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=4358 Ack=81005 Win=131072 Len=0 TSval=1029917742 TSecr=3617605763,2
124,1.546185,100.86.100.45,104.244.42.65,TLSv1.3,532,Application Data,2
125,1.546608,100.86.100.45,104.244.42.65,TLSv1.3,898,Application Data,2
126,1.639477,104.244.42.65,100.86.100.45,TCP,66,443  >  61715 [ACK] Seq=81005 Ack=5656 Win=84224 Len=0 TSval=3617606374 TSecr=1029918255,2
127,1.6626,104.244.42.65,100.86.100.45,TLSv1.3,244,Application Data,2
128,1.662644,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=5656 Ack=81183 Win=130880 Len=0 TSval=1029918372 TSecr=3617606397,2
129,1.754662,100.86.100.45,104.244.42.65,TLSv1.3,599,Application Data,2
130,1.756943,100.86.100.45,104.244.42.65,TLSv1.3,882,Application Data,2
131,1.756996,100.86.100.45,104.244.42.65,TLSv1.3,456,Application Data,2
132,1.823601,100.86.100.45,104.244.42.65,TLSv1.3,277,Application Data,2
133,1.840416,100.86.100.45,104.244.42.65,TLSv1.3,591,Application Data,2
134,1.840493,100.86.100.45,104.244.42.65,TLSv1.3,1319,Application Data,2
135,1.84224,100.86.100.45,104.244.42.65,TLSv1.3,656,Application Data,2
136,1.850072,104.244.42.65,100.86.100.45,TCP,66,443  >  61715 [ACK] Seq=81183 Ack=7005 Win=89600 Len=0 TSval=3617606584 TSecr=1029918464,2
137,1.876903,104.244.42.65,100.86.100.45,TLSv1.3,239,Application Data,2
138,1.876959,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=81356 Win=130880 Len=0 TSval=1029918586 TSecr=3617606611,2
139,1.928662,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=81356 Ack=7606 Win=95232 Len=1348 TSval=3617606663 TSecr=1029918533 [TCP segment of a reassembled PDU],2
140,1.928748,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=82704 Win=129664 Len=0 TSval=1029918639 TSecr=3617606663,2
141,1.929252,104.244.42.65,100.86.100.45,TLSv1.3,963,Application Data,2
142,1.929282,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=83601 Win=130112 Len=0 TSval=1029918639 TSecr=3617606663,2
143,1.934466,104.244.42.65,100.86.100.45,TCP,66,443  >  61715 [ACK] Seq=83601 Ack=9384 Win=100608 Len=0 TSval=3617606669 TSecr=1029918550,2
144,1.935803,104.244.42.65,100.86.100.45,TLSv1.3,190,Application Data,2
145,1.935878,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=83725 Win=130944 Len=0 TSval=1029918646 TSecr=3617606670,2
146,1.970792,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=83725 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
147,1.970792,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=85073 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
148,1.970793,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=86421 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
149,1.970887,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=87769 Win=126976 Len=0 TSval=1029918681 TSecr=3617606705,2
150,1.971036,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=9974 Ack=87769 Win=131072 Len=0 TSval=1029918681 TSecr=3617606705,2
151,1.971107,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=87769 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
152,1.971108,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=89117 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
153,1.971137,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=90465 Win=128320 Len=0 TSval=1029918681 TSecr=3617606705,2
154,1.971177,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=9974 Ack=90465 Win=131072 Len=0 TSval=1029918681 TSecr=3617606705,2
155,1.972688,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=90465 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
156,1.972689,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=91813 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
157,1.972689,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=93161 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
158,1.97269,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=94509 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
159,1.972691,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=95857 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
160,1.972691,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=97205 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
161,1.972692,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=98553 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
162,1.972692,104.244.42.65,100.86.100.45,TLSv1.3,1414,Application Data,2
163,1.972693,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=101249 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
164,1.972693,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=102597 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
165,1.972694,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=103945 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
166,1.972694,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=105293 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
167,1.972695,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=106641 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
168,1.972695,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=107989 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU],2
169,1.972696,104.244.42.65,100.86.100.45,TCP,1414,"443  >  61715 [PSH, ACK] Seq=109337 Ack=9974 Win=103168 Len=1348 TSval=3617606705 TSecr=1029918586 [TCP segment of a reassembled PDU]",2
170,1.972697,104.244.42.65,100.86.100.45,TLSv1.3,197,Application Data,2
171,1.972729,104.244.42.65,100.86.100.45,TCP,1414,443  >  61715 [ACK] Seq=110816 Ack=9974 Win=103168 Len=1348 TSval=3617606707 TSecr=1029918586 [TCP segment of a reassembled PDU],2
172,1.972729,104.244.42.65,100.86.100.45,TLSv1.3,205,Application Data,2
173,1.972776,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=106641 Win=114880 Len=0 TSval=1029918683 TSecr=3617606705,2
174,1.972812,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=110816 Win=110720 Len=0 TSval=1029918683 TSecr=3617606705,2
175,1.972834,100.86.100.45,104.244.42.65,TCP,66,61715  >  443 [ACK] Seq=9974 Ack=112303 Win=126592 Len=0 TSval=1029918683 TSecr=3617606707,2
176,1.97306,100.86.100.45,104.244.42.65,TCP,66,[TCP Window Update] 61715  >  443 [ACK] Seq=9974 Ack=112303 Win=131072 Len=0 TSval=1029918683 TSecr=3617606707,2
