No.,Time,Source,Destination,Protocol,Length,Info,label
94,0.216156,100.86.87.79,192.0.77.40,TCP,54,61496  >  443 [ACK] Seq=1728 Ack=3778 Win=131328 Len=0,2
95,0.216193,100.86.87.79,192.0.77.40,TCP,54,61494  >  443 [ACK] Seq=3213 Ack=71015 Win=131328 Len=0,2
96,0.216242,100.86.87.79,192.0.77.40,TCP,54,61494  >  443 [ACK] Seq=3213 Ack=76855 Win=131328 Len=0,2
97,0.216315,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
98,0.216315,192.0.77.40,100.86.87.79,TCP,1514,443  >  61494 [ACK] Seq=78315 Ack=3213 Win=42496 Len=1460 [TCP segment of a reassembled PDU],2
99,0.216389,100.86.87.79,192.0.77.40,TCP,54,61494  >  443 [ACK] Seq=3213 Ack=79775 Win=131328 Len=0,2
100,0.216707,100.86.87.79,192.0.77.40,TLSv1.3,118,"Change Cipher Spec, Application Data",2
101,0.217386,100.86.87.79,192.0.77.40,TLSv1.3,118,"Change Cipher Spec, Application Data",2
102,0.21772,100.86.87.79,192.0.77.40,TCP,54,"61496  >  443 [FIN, ACK] Seq=1792 Ack=3778 Win=131328 Len=0",2
103,0.217895,100.86.87.79,192.0.77.40,TLSv1.3,146,Application Data,2
104,0.218557,100.86.87.79,192.0.77.40,TLSv1.3,488,Application Data,2
105,0.218646,100.86.87.79,192.0.77.40,TLSv1.3,147,Application Data,2
106,0.219675,192.0.77.40,100.86.87.79,TCP,1514,443  >  61494 [ACK] Seq=79775 Ack=3213 Win=42496 Len=1460 [TCP segment of a reassembled PDU],2
107,0.219675,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
108,0.219675,192.0.77.40,100.86.87.79,TLSv1.3,13194,"Application Data, Application Data, Application Data, Application Data",2
109,0.219675,192.0.77.40,100.86.87.79,TCP,1514,443  >  61494 [ACK] Seq=95835 Ack=3213 Win=42496 Len=1460 [TCP segment of a reassembled PDU],2
110,0.219864,100.86.87.79,192.0.77.40,TCP,54,61494  >  443 [ACK] Seq=3213 Ack=97295 Win=131328 Len=0,2
111,0.224282,192.0.77.40,100.86.87.79,TLSv1.3,1067,Application Data,2
112,0.228433,192.0.77.40,100.86.87.79,TLSv1.3,341,Application Data,2
113,0.228558,100.86.87.79,192.0.77.40,TCP,54,"61496  >  443 [RST, ACK] Seq=1793 Ack=4065 Win=0 Len=0",2
114,0.228698,192.0.77.40,100.86.87.79,TLSv1.3,341,Application Data,2
115,0.228966,192.0.77.40,100.86.87.79,TCP,56,"443  >  61496 [FIN, ACK] Seq=4352 Ack=1793 Win=42496 Len=0",2
116,0.228966,192.0.77.40,100.86.87.79,TLSv1.3,628,"Application Data, Application Data",2
117,0.229065,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=2443 Ack=4351 Win=130816 Len=0,2
118,0.229411,192.0.77.40,100.86.87.79,TLSv1.3,125,Application Data,2
119,0.229836,100.86.87.79,192.0.77.40,TLSv1.3,85,Application Data,2
120,0.230665,192.0.77.40,100.86.87.79,TLSv1.3,2836,"Application Data, Application Data",2
121,0.230665,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
122,0.230665,192.0.77.40,100.86.87.79,TLSv1.3,1376,Application Data,2
123,0.230665,192.0.77.40,100.86.87.79,TLSv1.3,2974,"Application Data, Application Data",2
124,0.230871,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=2474 Ack=12906 Win=131328 Len=0,2
125,0.231535,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
126,0.231535,192.0.77.40,100.86.87.79,TLSv1.3,1238,Application Data,2
127,0.231697,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=2474 Ack=15550 Win=131328 Len=0,2
128,0.232625,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
129,0.232625,192.0.77.40,100.86.87.79,TLSv1.3,1376,Application Data,2
130,0.232731,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=2474 Ack=18332 Win=131328 Len=0,2
131,0.235805,100.86.87.79,192.0.77.40,TLSv1.3,138,Application Data,2
132,0.235931,100.86.87.79,192.0.77.40,TLSv1.3,132,Application Data,2
133,0.235968,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
134,0.23927,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
135,0.239356,192.0.77.40,100.86.87.79,TLSv1.3,4434,"Application Data, Application Data, Application Data",2
136,0.239431,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
137,0.239481,100.86.87.79,192.0.77.40,TLSv1.3,206,"Application Data, Application Data",2
138,0.239498,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
139,0.239515,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
140,0.239546,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
141,0.239981,192.0.77.40,100.86.87.79,TLSv1.3,1514,Application Data,2
142,0.240528,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
143,0.240587,100.86.87.79,192.0.77.40,TLSv1.3,129,Application Data,2
144,0.240633,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
145,0.240666,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
146,0.240696,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
147,0.240726,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
148,0.240759,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
149,0.240791,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
150,0.240822,100.86.87.79,192.0.77.40,TLSv1.3,129,Application Data,2
151,0.240853,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
152,0.240897,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
153,0.240931,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
154,0.241146,100.86.87.79,192.0.77.40,TLSv1.3,143,Application Data,2
155,0.241207,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
156,0.241237,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
157,0.241298,100.86.87.79,192.0.77.40,TLSv1.3,129,Application Data,2
158,0.241363,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
159,0.241397,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
160,0.241428,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
161,0.241429,192.0.77.40,100.86.87.79,TLSv1.3,2974,"Application Data, Application Data",2
162,0.241464,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
163,0.241543,100.86.87.79,192.0.77.40,TLSv1.3,206,"Application Data, Application Data",2
164,0.241595,100.86.87.79,192.0.77.40,TLSv1.3,130,Application Data,2
165,0.241643,100.86.87.79,192.0.77.40,TLSv1.3,150,Application Data,2
166,0.242336,192.0.77.40,100.86.87.79,TCP,1514,[TCP Previous segment not captured] 443  >  61495 [ACK] Seq=28552 Ack=2474 Win=42496 Len=1460 [TCP segment of a reassembled PDU],2
167,0.242336,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
168,0.242336,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
169,0.242415,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#1] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=30012,2
170,0.242498,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#2] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=31472,2
171,0.24253,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#3] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=34392,2
172,0.24288,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
173,0.242929,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#4] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=37312,2
174,0.24324,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
175,0.243306,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#5] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=38772,2
176,0.243652,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
177,0.243707,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#6] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=41692,2
178,0.244078,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
179,0.244145,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#7] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=43152,2
180,0.246601,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
181,0.246741,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#8] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=44612,2
182,0.246997,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
183,0.247103,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#9] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=47532,2
184,0.248822,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
185,0.248822,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
186,0.248822,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
187,0.248933,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#10] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=48992,2
188,0.249014,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#11] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=50452,2
189,0.249075,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#12] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=53372,2
190,0.249266,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
191,0.249432,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#13] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=56292,2
192,0.25651,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
193,0.2566,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#14] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=57752,2
194,0.257722,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
195,0.257801,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#15] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=59212,2
196,0.258857,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
197,0.258857,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
198,0.258857,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
199,0.258921,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#16] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=60672,2
200,0.258953,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#17] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=62132,2
201,0.258973,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#18] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=65052,2
202,0.259563,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
203,0.259612,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#19] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=67972,2
204,0.261,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
205,0.261,192.0.77.40,100.86.87.79,TLSv1.3,1514,"[TCP Fast Retransmission] , Application Data",2
206,0.261,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
207,0.261082,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 163#20] 61495  >  443 [ACK] Seq=5098 Ack=27092 Win=131328 Len=0 SLE=28552 SRE=70892,2
208,0.261159,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=70892 Win=131328 Len=0,2
209,0.261192,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=72352 Win=131328 Len=0,2
210,0.261853,192.0.77.40,100.86.87.79,TLSv1.3,7354,Continuation Data,2
211,0.261935,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=79652 Win=131328 Len=0,2
212,0.265208,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
213,0.265208,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
214,0.265208,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
215,0.265536,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=84032 Win=131328 Len=0,2
216,0.265863,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
217,0.265921,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=86952 Win=131328 Len=0,2
218,0.267473,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
219,0.267473,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
220,0.267473,192.0.77.40,100.86.87.79,TLSv1.3,2974,Continuation Data,2
221,0.267554,100.86.87.79,192.0.77.40,TCP,54,61495  >  443 [ACK] Seq=5098 Ack=92792 Win=131328 Len=0,2
222,0.273367,100.86.87.79,192.0.77.40,TCP,54,61494  >  443 [ACK] Seq=3213 Ack=98308 Win=130304 Len=0,2
223,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,"[TCP Previous segment not captured] , Continuation Data",2
224,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
225,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
226,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
227,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
228,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
229,0.307974,192.0.77.40,100.86.87.79,TCP,1514,443  >  61495 [ACK] Seq=107392 Ack=5098 Win=42496 Len=1460,2
230,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
231,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
232,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
233,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
234,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
235,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
236,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
237,0.307974,192.0.77.40,100.86.87.79,TCP,1514,443  >  61495 [ACK] Seq=119072 Ack=5098 Win=42496 Len=1460,2
238,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
239,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
240,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
241,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
242,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
243,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
244,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
245,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
246,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
247,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
248,0.307974,192.0.77.40,100.86.87.79,TLSv1.3,1514,Continuation Data,2
249,0.308411,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 221#1] 61495  >  443 [ACK] Seq=5098 Ack=92792 Win=131328 Len=0 SLE=98632 SRE=100092,2
250,0.308464,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 221#2] 61495  >  443 [ACK] Seq=5098 Ack=92792 Win=131328 Len=0 SLE=98632 SRE=101552,2
251,0.308496,100.86.87.79,192.0.77.40,TCP,66,[TCP Dup ACK 221#3] 61495  >  443 [ACK] Seq=5098 Ack=92792 Win=131328 Len=0 SLE=98632 SRE=103012,2
